GO	Gm12878.Atf3	H1hesc.Atf3	K562.Atf3	Gm12878.Bcl11a	H1hesc.Bcl11a	Gm12878.Bcl3	K562.Bcl3	Gm12878.Cfos	K562.Cfos	H1hesc.Cjun	K562.Cjun	Gm12878.Cmyc	H1hesc.Cmyc	K562.Cmyc	H1hesc.Cebpb	K562.Cebpb	Gm12878.Ctcf	H1hesc.Ctcf	K562.Ctcf	Gm12878.E2f4	K562.E2f4	Gm12878.Egr1	H1hesc.Egr1	K562.Egr1	Gm12878.Ets1	K562.Ets1	Gm12878.Gabp	H1hesc.Gabp	K562.Gabp	Gm12878.Jund	H1hesc.Jund	K562.Jund	Gm12878.Max	H1hesc.Max	K562.Max	Gm12878.Mef2a	K562.Mef2a	Gm12878.Nfya	K562.Nfya	Gm12878.Nfyb	K562.Nfyb	Gm12878.Nrf1	H1hesc.Nrf1	K562.Nrf1	Gm12878.Nrsf	H1hesc.Nrsf	K562.Nrsf	Gm12878.P300	H1hesc.P300	K562.P300	Gm12878.Pu1	K562.Pu1	Gm12878.Rad21	H1hesc.Rad21	K562.Rad21	Gm12878.Rxra	H1hesc.Rxra	H1hesc.Sin3ak20	K562.Sin3ak20	Gm12878.Six5	H1hesc.Six5	K562.Six5	Gm12878.Sp1	H1hesc.Sp1	K562.Sp1	Gm12878.Srf	H1hesc.Srf	K562.Srf	Gm12878.Taf1	H1hesc.Taf1	K562.Taf1	Gm12878.Tbp	H1hesc.Tbp	K562.Tbp	Gm12878.Tcf12	H1hesc.Tcf12	Gm12878.Usf1	H1hesc.Usf1	K562.Usf1	Gm12878.Usf2	H1hesc.Usf2	K562.Usf2	Gm12878.Yy1	H1hesc.Yy1	K562.Yy1	Gm12878.Zbtb33	K562.Zbtb33
GO:0045944 positive regulation of transcription from RNA polymerase II promoter	-0.033934145893848	0.506340064963793	3.80908593575367	NA	NA	-0.620499948772388	-0.417389262059162	0.0675444785026208	1.45808204563166	0.730441559948224	3.95182603290764	2.03787276868772	0.00432735597137682	0.774167376294442	3.63121535030683	4.94999023341549	-0.394547360903434	0.0902472218793704	0.731515902502371	0.481691786763757	5.68696403237949	13.2045797414481	21.3968547783156	13.0557301326035	0.31946440558585	3.22230358473359	1.04079927815196	2.361574925441	3.79707909550579	0.608479873580218	3.93395984678228	4.2391377546885	NA	NA	NA	4.45190622177637	0.693043695236486	NA	NA	NA	NA	0.912369248787401	0.40651516650806	0.136353993963031	0.0805122674386777	-0.13657562322563	2.33672579873659	0.567361249493947	3.92215555638139	2.40931967570147	-0.252141616711043	4.7275928111763	1.11603971056375	4.4465719400535	0.121408059111357	0.655364383946121	0.659875162357935	3.83207177830459	5.16699230962379	0.390421575510594	-0.124255587667557	0.00156630807682249	6.4626234255252	11.9403884976094	1.90080260053323	4.03459237614867	-0.274143363186363	1.27519019279272	10.1754783613177	8.67997967614959	13.592993488087	NA	NA	NA	5.22501240878792	4.18758956928257	-1.15413276236729	4.46410871442689	-0.463061921525967	0.703034066565453	1.39366922230935	-0.475192820273769	NA	NA	NA	NA	NA
GO:0018193 peptidyl-amino acid modification	NA	NA	NA	-1.78731126680057	0.385901565218322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.697917155045796	-0.729086578712556	-1.07583262434943	NA	NA	2.67980516057647	-0.0286355001900358	3.50422830274066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.75754311627148	-0.209773051350803	-1.11097362414915	5.11037795505504	3.58986785393844	NA	NA	NA	NA	NA	-0.965548717616552	-1.93685836943664	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.743376948383356	2.19233440073012	2.42222857076023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010564 regulation of cell cycle process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0705383502603042	-0.23191246639275	-0.646120405524056	-1.70940337844375	-5.18464069568819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0117011071400886	-3.57191059120758	-2.77206990843205	NA	NA	-0.851849903306153	0.0564982544719327	0.22823676372731	NA	NA	-2.76157873109288	-8.04678084177936	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.74557742445035	-0.282460729056026	-10.3787119493837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043009 chordate embryonic development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0674292172702245	0.944355813626088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.209958594962916	2.05613858220368	2.67165438666778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.754245735641955	2.77770811459456	1.88154891192254	NA	NA	NA	NA	NA	0.607056473628006	0.472278690180735	1.4019776628321	0.813857046150773	NA	NA	NA	NA	NA	NA	-0.693123975344194	-0.090249475093832	0.495652238679535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009792 embryo development ending in birth or egg hatching	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0610904492943715	0.840690750194696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10813562014114	2.26350284515594	2.57989808995183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.745532842684543	2.66990576893401	1.8335467587779	NA	NA	NA	NA	NA	0.59436365824775	0.447824172458116	1.38387480251988	0.741076723707575	NA	NA	NA	NA	NA	NA	-0.695587306342589	-0.100884234432367	0.403353842381743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006461 protein complex assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.307415455037085	-1.63618449971046	-0.267284493674464	-0.183389211164764	-3.4472447157561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.49719465450717	0.242450509765054	-2.66977748103084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124085316129839	-0.844948273186975	-4.73670954493762	NA	NA	NA	NA	NA	-0.193775817309231	-0.0884888065618461	NA	NA	NA	NA	NA	NA	NA	NA	-0.00237112004949892	-0.30617534965394	-0.450551634016197	-4.42209579145235	-2.81844595161953	-4.99300506894043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070271 protein complex biogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.307415455037085	-1.63618449971046	-0.267284493674464	-0.183389211164764	-3.4472447157561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.49719465450717	0.242450509765054	-2.66977748103084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124085316129839	-0.844948273186975	-4.73670954493762	NA	NA	NA	NA	NA	-0.193775817309231	-0.0884888065618461	NA	NA	NA	NA	NA	NA	NA	NA	-0.00237112004949892	-0.30617534965394	-0.450551634016197	-4.42209579145235	-2.81844595161953	-4.99300506894043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031400 negative regulation of protein modification process	-0.461676586140135	0.131131577207496	2.95222125763941	NA	NA	NA	NA	NA	NA	0.191776044032851	4.76561360576747	-0.425033449478471	0.107926392654372	-0.157800993578118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.11016509884978	5.31985241727303	NA	NA	NA	NA	NA	0.438378655574875	-0.34075970255877	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.01976046532967	2.72518044794728	1.18868449749314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044770 cell cycle phase transition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.438769842921918	-0.13275153830129	-2.75226108816526	NA	NA	NA	NA	NA	-1.0425612716176	-4.65511874526321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.00224881924648	0.468704825736486	-6.48757000065933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01448880720788	-0.485044564602078	-1.31560633234164	NA	NA	-0.401991209514711	0.389530033854714	-0.00682543254968814	NA	NA	-1.59667361307247	-8.62119998569225	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.18043568679613	-0.575911240982415	-6.40292422253205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044772 mitotic cell cycle phase transition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.414927600455639	-0.0911009617991017	-2.71051459423211	NA	NA	NA	NA	NA	-0.490297889593188	-4.24737897703199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.1031566408922	0.198475131076387	-7.03303363299872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.07916662905595	-0.465247444416494	-1.49233234243687	NA	NA	-0.564865230948572	0.72853624060444	0.139359157487795	NA	NA	-1.0521478109404	-9.04000455654806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006915 apoptotic process	-0.0812445839864432	0.724358734083636	3.13123455027775	NA	NA	8.92441942399572	-0.351766543429056	NA	NA	0.444882873342008	5.10709319478277	0.199999772479694	0.150788709421023	-0.496268865164973	0.197155151023361	2.18806109230632	NA	NA	NA	NA	NA	9.75138740793883	1.23537285235977	5.95918622116746	NA	NA	NA	NA	NA	NA	NA	NA	9.55293111651889	0.443149631486133	6.38916591858599	7.54469876775719	-0.720880199230011	NA	NA	NA	NA	NA	NA	NA	0.0746295150354546	-1.34748788638775	2.41041038039111	4.12884606593877	-0.949768704247875	0.772989609135615	17.4959721345741	7.24023157011151	4.97006676917278	4.03273938268772	0.751066221229515	NA	NA	2.22296580193331	1.89125229492151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0012501 programmed cell death	-0.0997720459023854	0.645170359428035	3.14219253569165	NA	NA	9.54205044385239	-0.484299556033437	NA	NA	0.387006925538977	5.14668815985642	0.0989830125572645	0.14608773966888	-0.387668330813431	-0.0348600449876392	2.38849658561316	NA	NA	NA	NA	NA	10.1826636644146	1.19811403398327	5.78347320162948	NA	NA	NA	NA	NA	NA	NA	NA	9.7808899902675	0.26123505172265	7.0747629430259	7.49487383328653	-0.971391008533699	NA	NA	NA	NA	NA	NA	NA	0.224082495583328	-1.39506876714809	2.74069666942889	4.92448594220308	-1.01713589408816	0.901753773380959	18.7585728306609	7.65894316939254	5.41809146002349	3.97845098722377	0.949607375085999	NA	NA	2.12151562927191	1.73745578636962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051248 negative regulation of protein metabolic process	0.0479391405423832	0.379319613335937	4.54048688335006	NA	NA	4.69384488635142	-0.203202045681521	NA	NA	0.822624906467119	7.13298060297668	-0.283981575742909	0.13981813141645	1.53459830593853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.40016273937335	5.7904839364557	NA	NA	NA	NA	NA	1.53201992917077	1.5491396059142	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.67338721260736	7.75837001174477	5.48155788523282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032269 negative regulation of cellular protein metabolic process	-0.134834819908301	0.185748221067404	4.68274334158142	NA	NA	NA	NA	NA	NA	0.684018115501062	6.80939503610881	-0.197423600026032	0.170678119435837	1.23348207916892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.97305719794584	6.19179690815802	NA	NA	NA	NA	NA	1.44082639271432	1.86062453523008	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.65262870398958	7.97886098858069	5.76159059710051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009790 embryo development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.559395190624197	0.0919353143186333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.498433635866197	2.63826806783953	2.76302169833753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.813272103404525	4.81077980769689	1.20833630549688	NA	NA	NA	NA	NA	0.479896299008958	1.09817837935865	1.81410219045036	1.47524800345281	NA	NA	NA	NA	NA	NA	-0.942088979279725	-0.0145338271510517	0.0424051762017267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008219 cell death	-0.140377700157639	0.922977093517965	2.85371909712068	NA	NA	8.21851894483314	-0.163085395058894	NA	NA	0.482392030553575	5.09954853086802	0.0486317135304341	0.113069398889174	-0.170728936516762	0.436635209431542	1.84719142576444	NA	NA	NA	NA	NA	10.1197001027441	1.39757233808785	4.10467668827465	NA	NA	NA	NA	NA	-1.06761423352313	6.29566958400209	10.5122906201986	9.3849956609539	0.551325111475526	6.87204443700239	6.34746260072525	-0.577001897729135	NA	NA	NA	NA	NA	NA	NA	0.481637337402231	-1.28971863021754	3.64126954978578	4.92651403346042	-0.496535000421944	0.230288474833477	17.7933213941739	6.79821785854663	4.46996389617843	4.13446087974259	0.976607208634814	NA	NA	2.41526179494828	1.12313239153349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048699 generation of neurons	NA	NA	NA	0.0179917880772581	0.276853949226687	NA	NA	NA	NA	-1.9966564736511	-0.690021295403784	NA	NA	NA	1.87009872995891	-0.099622978795436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.674774038394663	0.181340740968991	NA	NA	NA	NA	NA	NA	NA	4.65791450041954	12.3835198624095	2.50337958921787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1314718070867	-0.499289380355682	-0.147648617389453	NA	NA	NA	NA	NA	NA	0.213541735060126	5.21128971948029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0036293 response to decreased oxygen levels	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.325739962875895	0.0917020259120772	1.54719491898067	NA	NA	NA	NA	NA	NA	NA	4.14837487233434	-0.526643612937682	0.109235743710021	0.801571193960043	3.34310239731784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.74025549201123	0.902737784609462	0.262130567551322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.89402836845567	1.27690483505519	1.79063217405697	NA	NA	NA	NA	NA	NA	NA	NA	1.68567599658853	0.46301620192608	0.757227672200187	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009411 response to UV	NA	NA	NA	NA	NA	0.438286412975554	-0.599411078987822	NA	NA	NA	NA	-0.362708847151365	0.08411767760627	-2.10196224128815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.423524533107271	-0.455933085195273	-1.06318943305835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.18298634203159	-2.11432044107338	-2.68132564745249	NA	NA	NA	NA	NA	0.0807284546911249	-1.0656214456342	-1.28684364319243	NA	NA	NA	0.450446241862831	-0.624003961402872	-1.49785403468745	NA	NA
GO:0001666 response to hypoxia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.275327456585843	0.0889584053465804	1.09769480014785	NA	NA	NA	NA	NA	NA	NA	3.97893980041904	-0.314651298847123	-0.448874224262723	0.815882895402741	3.1059524438747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.84418624728873	0.985731065132568	-0.00357002242760494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.80502000859899	0.880328356416233	1.56622602695733	NA	NA	NA	NA	NA	NA	NA	NA	1.50335876182923	0.105280871639704	0.314840438333535	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030182 neuron differentiation	NA	NA	NA	-0.00600316519571778	0.647524851209867	NA	NA	NA	NA	-1.71618036785711	-0.453965467577821	NA	NA	NA	1.93225125692264	-0.0829833138151756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.716472406975421	0.275765736041535	NA	NA	NA	NA	NA	NA	NA	6.02579905956953	13.4201457571671	2.45581554987303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15063096674949	-0.590883210178074	-0.115895247286214	NA	NA	NA	NA	NA	NA	0.033802662845363	4.53530123318786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070482 response to oxygen levels	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.250043164187655	0.0955965659724156	1.30825569267229	NA	NA	NA	NA	NA	NA	NA	3.75275159569448	-0.745682966940648	-0.0712860800103821	0.698876292832338	3.33954362262377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.66598466045283	1.01706623412185	-0.237108388208574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.98708678867758	1.32003689988645	1.93013230844967	NA	NA	NA	NA	NA	NA	NA	NA	1.34686154276219	0.299792087913181	0.63544522591718	NA	NA	NA	NA	NA	NA	NA	NA
GO:0022008 neurogenesis	NA	NA	NA	0.39157426375226	0.0739060946330474	NA	NA	NA	NA	-2.12408971694031	-0.951085628588403	NA	NA	NA	2.18245225676558	0.165136517202196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.678085820833385	0.154014726740106	NA	NA	NA	NA	NA	NA	NA	4.25181437733266	12.15277113705	2.06612787310461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.94009286198743	-0.762281874346963	-0.149292587875382	NA	NA	NA	NA	NA	NA	0.449819804805694	4.59020498638288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043618 regulation of transcription from RNA polymerase II promoter in response to stress	0.0251675589145006	0.792495069550856	2.18749894121792	NA	NA	NA	NA	NA	NA	0.231503483420259	2.28673796707802	NA	NA	NA	-0.0948749734976903	5.59033186512648	NA	NA	NA	NA	NA	-1.91493726689646	-1.37855172620412	1.44202542700462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.23685008351747	0.284335228534773	-0.677298427876929	NA	NA	NA	NA	NA	NA	NA	-0.305002960037766	3.05983141418528	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.148077232907239	1.78031837055134	5.27997733248725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043620 regulation of DNA-templated transcription in response to stress	0.0240085781707984	0.670188443614441	1.88449363040508	NA	NA	NA	NA	NA	NA	0.227233138381659	1.39393846993522	NA	NA	NA	-0.353477233275411	5.26200736009164	NA	NA	NA	NA	NA	-1.945111045802	-1.24453989005553	1.5828909096865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.421450567727815	0.125812796582784	-0.781731723179149	NA	NA	NA	NA	NA	NA	NA	-0.179056374164439	2.95183877187061	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.220045313420512	2.19401304717934	5.87977869671811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010941 regulation of cell death	-0.0184792754543413	1.06047800128907	1.97731648955178	NA	NA	5.69906837791595	-0.276042532798141	NA	NA	0.0656900744372843	3.59352986988325	-0.0826054729210908	0.0612676227996561	0.204269726645253	0.996219834979313	1.45612868764143	NA	NA	NA	NA	NA	7.30518366077636	1.00251842064716	4.54189669000303	NA	NA	NA	NA	NA	-0.82587579008393	3.74220594113264	7.68484071858646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.245382800082338	-2.79782097722685	2.76876175524505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.98265191130204	1.39727918686183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031668 cellular response to extracellular stimulus	-0.0093837805642498	0.752815408700334	0.714949027895078	NA	NA	NA	NA	0.191854756327044	0.216484796763174	0.14727339168377	0.979342348496817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36631510736467	0.86670443963405	2.05720815766495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.40965186952791	0.0694171071499384	0.773840763156469	NA	NA	NA	NA	NA	NA	NA	NA	0.771829784518745	1.40243324112146	0.303066485505278	0.710041696952212	0.897039549469853	0.232428391892781	NA	NA	NA	NA	NA
GO:0009628 response to abiotic stimulus	NA	NA	NA	NA	NA	0.990374640760841	-0.0370482144952227	-0.546688535285148	1.77471790095763	-0.737386518969047	3.21596184942246	0.149888322537239	-0.0653697637529952	-0.171887135979156	NA	NA	NA	NA	NA	NA	NA	3.25017545491561	0.497734258598891	-0.0669666097279773	0.658998940441276	3.24877605537108	NA	NA	NA	-0.913864436022618	1.28199863182431	2.99920909743585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0199251964406939	0.238201737839216	2.6041208597794	1.60733294162254	0.108121424408629	0.19349957761294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28945514046556	-0.613497529972961	1.19926326986599	1.29380045238162	0.0634391894418968	2.97397081201248	NA	NA	NA	NA	NA	0.464899181484276	-1.87837612934493	0.0772680115268865	NA	NA	NA	2.78863192005091	-0.643801252845596	1.77791872729756	NA	NA
GO:0043067 regulation of programmed cell death	0.0246368732823789	0.874647802928044	2.58286570198678	NA	NA	5.7174178548797	-0.644943489000531	NA	NA	0.113195958297549	3.92695386524016	-0.0298870258920711	0.0776723270588509	0.0579680257600446	0.921334354890196	2.03372105552927	NA	NA	NA	NA	NA	6.7870499167959	0.485699599654622	5.55233820506269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0735442563448471	-2.992923846971	2.02577351730998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76125476980757	1.87692690459077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009314 response to radiation	NA	NA	NA	NA	NA	-0.183287817820631	-0.203665902368887	-1.35107378199336	-1.52973241650003	-0.19646895075457	-0.310475098286717	-0.215265192546411	0.0257885441704494	-1.6715165221453	NA	NA	NA	NA	NA	NA	NA	0.0152742974965244	0.698747116363483	-1.5044886606731	NA	NA	NA	NA	NA	-0.354767645308268	-0.054291577986132	-1.17995793011195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30705556391386	-0.202989434091235	-0.674544504113191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.717067827161465	-1.97393026724967	-1.34198205641325	NA	NA	NA	NA	NA	-0.106502970296993	-1.2740595800183	-0.588134315061247	NA	NA	NA	0.120717454644424	-1.4491373705796	-0.368442162680065	NA	NA
GO:0042981 regulation of apoptotic process	0.0281422534657399	0.831754274746955	2.57488579133503	NA	NA	5.54648235994844	-0.453116354841941	NA	NA	0.121211796924375	3.97058815550071	-0.00793477893056816	0.0787848564414415	0.265934273580858	0.953703391282533	1.93328619170028	NA	NA	NA	NA	NA	6.58907061232871	0.466095806804718	5.43485621110484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.157195870291664	-2.90075522250486	1.92958095517224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8581865276075	1.94629015286072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007507 heart development	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.925070276098346	0.679709991049491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.849936338255359	1.92598181972381	NA	NA	NA	NA	NA	NA	NA	0.159485827927606	-0.904518625938114	0.817586086665401	1.43687782945462	1.16033829774263	0.98049267090649	NA	NA	NA	NA	NA	0.356850859179599	0.584029542460701	NA	NA	NA	NA	NA	NA	NA	NA	-0.32210436075072	-0.162838248255895	0.292281762485515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009416 response to light stimulus	NA	NA	NA	NA	NA	0.491193056206827	-0.18575421613668	-0.628148775341166	-0.945633345451441	NA	NA	0.052736723679841	0.116014315160961	-0.681444340809809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.228506989354679	-0.0189437025372174	-0.534134045339525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.252705372211888	-0.119922088981815	-0.0148027172879588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0594993745275678	-0.495699718311937	-0.707109771577678	NA	NA	NA	NA	NA	0.175577030996057	-0.741504439005887	0.0809548220744661	NA	NA	NA	0.512871034595813	-0.608451955751424	-0.0658761876974982	NA	NA
