GO	Gm12878.Atf3	H1hesc.Atf3	K562.Atf3	Gm12878.Bcl11a	H1hesc.Bcl11a	Gm12878.Bcl3	K562.Bcl3	Gm12878.Cfos	K562.Cfos	H1hesc.Cjun	K562.Cjun	Gm12878.Cmyc	H1hesc.Cmyc	K562.Cmyc	H1hesc.Cebpb	K562.Cebpb	Gm12878.Ctcf	H1hesc.Ctcf	K562.Ctcf	Gm12878.E2f4	K562.E2f4	Gm12878.Egr1	H1hesc.Egr1	K562.Egr1	Gm12878.Ets1	K562.Ets1	Gm12878.Gabp	H1hesc.Gabp	K562.Gabp	Gm12878.Jund	H1hesc.Jund	K562.Jund	Gm12878.Max	H1hesc.Max	K562.Max	Gm12878.Mef2a	K562.Mef2a	Gm12878.Nfya	K562.Nfya	Gm12878.Nfyb	K562.Nfyb	Gm12878.Nrf1	H1hesc.Nrf1	K562.Nrf1	Gm12878.Nrsf	H1hesc.Nrsf	K562.Nrsf	Gm12878.P300	H1hesc.P300	K562.P300	Gm12878.Pu1	K562.Pu1	Gm12878.Rad21	H1hesc.Rad21	K562.Rad21	Gm12878.Rxra	H1hesc.Rxra	H1hesc.Sin3ak20	K562.Sin3ak20	Gm12878.Six5	H1hesc.Six5	K562.Six5	Gm12878.Sp1	H1hesc.Sp1	K562.Sp1	Gm12878.Srf	H1hesc.Srf	K562.Srf	Gm12878.Taf1	H1hesc.Taf1	K562.Taf1	Gm12878.Tbp	H1hesc.Tbp	K562.Tbp	Gm12878.Tcf12	H1hesc.Tcf12	Gm12878.Usf1	H1hesc.Usf1	K562.Usf1	Gm12878.Usf2	H1hesc.Usf2	K562.Usf2	Gm12878.Yy1	H1hesc.Yy1	K562.Yy1	Gm12878.Zbtb33	K562.Zbtb33
GO:0045944 positive regulation of transcription from RNA polymerase II promoter	0.498301427790944	-0.00687583721587445	1.21011227948964	NA	NA	-0.0658252835270246	0.234511799031112	0.328200275690268	1.43625868328056	0.122129244267579	1.11587490977474	0.906484070536959	0.103111368046864	0.534207014718719	0.454342294967787	1.57397848948088	0.617594799210182	1.73361269005139	1.0740701298445	0.191054766145279	3.08961755882604	10.9243229006067	9.21251387733141	12.7100720779122	0.488182796752133	1.25769720655328	-0.233982063721661	0.0174474074319528	0.76917510266485	0.298550273637487	1.93219626590877	3.72564931760459	NA	NA	NA	2.66408048694676	0.159622022909168	NA	NA	NA	NA	0.369645183580772	0.0935643770711435	-0.0116906380059057	0.631318837883588	-0.134536171340676	0.739933922747127	-0.765135631602154	3.02310491886578	1.9532178889594	0.0320327550884591	2.06570865835222	1.41917521035881	5.04757590328362	0.14185518103522	0.457186419167841	0.337364537490596	3.61665128780019	3.17601619182457	0.0198346341169854	0.0667811673832157	0.0616048838850201	4.75741891672612	7.72530211640978	1.8297312510787	1.72597116478045	0.526726998922875	0.511177012276867	9.01092386785183	4.57258801966841	9.6288626173208	NA	NA	NA	3.25921840856877	2.95072798596708	1.07056192770222	5.18188077065204	0.744120726444678	1.70220021875917	2.64561620788775	0.422771572110129	NA	NA	NA	NA	NA
GO:0018193 peptidyl-amino acid modification	NA	NA	NA	-2.96288515067429	0.287658311874808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.414475876206472	0.269344135237569	-0.476725835333843	NA	NA	4.52594638377172	0.203448120110276	0.930490178004301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.294360829681849	0.530796043647876	-0.467791068053958	0.0968667797117794	0.387738446124554	NA	NA	NA	NA	NA	-0.0424394828828275	-3.18043287133519	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.382755098542389	1.70325844760178	1.49428561714165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010564 regulation of cell cycle process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.183939326256666	-0.438663790016876	-0.359839725390855	-3.32596686521115	-2.56167413883912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.325979885948214	-1.64385220539438	-0.472230871535055	NA	NA	-0.249764795799708	-0.237924834752129	0.027069610339967	NA	NA	-2.44070247754039	-5.98659421506045	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.1191442655733	-0.713044490332428	-7.92902540745103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043009 chordate embryonic development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.516630125821973	-0.0961194317510762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.358195116881256	0.429665976879085	-0.0741582525242507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138484674203226	2.54178261982739	0.600550664989812	NA	NA	NA	NA	NA	0.00802105911445752	-0.0810780135495769	0.889679064834811	0.24043406011431	NA	NA	NA	NA	NA	NA	-0.0505621662353893	-0.336576373725414	-0.325219858386519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009792 embryo development ending in birth or egg hatching	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.506210230262214	-0.0720166377031373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.378869966793021	0.427831291850001	-0.105585178718674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.136041837921784	2.51990694992643	0.577794111141041	NA	NA	NA	NA	NA	0.00635188050159135	-0.120146975232876	0.865052142709178	0.214981516435697	NA	NA	NA	NA	NA	NA	-0.0377509974334815	-0.345553129812807	-0.334021080817575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006461 protein complex assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0456459412837144	0.582625031092546	0.0999170241822809	0.0830088462120783	-0.942451148511761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.186295498279159	0.58545850505404	-0.841485550659632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0963417892874567	-0.939800986560143	-2.2437636694489	NA	NA	NA	NA	NA	-0.222014918579286	-0.356400115068907	NA	NA	NA	NA	NA	NA	NA	NA	-0.534397456241489	-0.296804459623241	-0.0783012751734083	-1.11371347915998	-2.12923354315461	-1.04157125724064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070271 protein complex biogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0456459412837144	0.582625031092546	0.0999170241822809	0.0830088462120783	-0.942451148511761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.186295498279159	0.58545850505404	-0.841485550659632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0963417892874567	-0.939800986560143	-2.2437636694489	NA	NA	NA	NA	NA	-0.222014918579286	-0.356400115068907	NA	NA	NA	NA	NA	NA	NA	NA	-0.534397456241489	-0.296804459623241	-0.0783012751734083	-1.11371347915998	-2.12923354315461	-1.04157125724064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031400 negative regulation of protein modification process	-0.320164928958822	-0.0359289585939233	0.776148747922746	NA	NA	NA	NA	NA	NA	-0.0676333319609085	1.49019600269087	-0.394314758834821	-0.203320944166392	-1.36216696971384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27290685602456	0.669133912008904	NA	NA	NA	NA	NA	0.526247840703266	-0.0713126233921996	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59213551216165	-0.839602324142801	-1.91695563277681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044770 cell cycle phase transition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.927164798315391	-0.0503673020443876	-3.12812952790872	NA	NA	NA	NA	NA	-1.46945119791874	-3.36987163889791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8766583577904	0.541117330208214	-4.29007682372079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0984413045118461	-0.293043363012878	0.184665634089435	NA	NA	-0.636873678821908	0.82203232289586	-0.07321204596616	NA	NA	-0.544927855686713	-6.53375013203129	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.36244774380671	0.594183630460328	-4.12239824278801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044772 mitotic cell cycle phase transition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.9307372572506	-0.0433297945275889	-2.82588973806092	NA	NA	NA	NA	NA	-1.02063540796729	-2.67543768616468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.93771738942429	0.673908790991962	-4.43600425153836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.024484757938979	-0.344618999286824	-0.505761408749851	NA	NA	-0.696065975131385	0.757714821971677	0.0769954991082669	NA	NA	-0.469575161512524	-5.96726291487347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006915 apoptotic process	-0.161746491030257	0.298907104709441	1.39880411012037	NA	NA	2.04081065864339	-0.179077755139202	NA	NA	-0.00124283688157215	2.5969297661624	0.115807706319541	0.0907212712984286	-0.381183394694637	1.30169575462519	1.2868882546003	NA	NA	NA	NA	NA	5.46593062902189	1.01299167171081	1.52390419158671	NA	NA	NA	NA	NA	NA	NA	NA	5.27133056245202	0.0645847606969563	2.55087768770419	2.17937491880854	0.40826965166307	NA	NA	NA	NA	NA	NA	NA	0.823426685500581	-0.47137823465121	0.811912319884814	1.33153353652198	0.364539558205132	-1.25533571798192	2.13284823477232	2.59674420883531	3.66017387447684	4.78814094675369	-0.0258063186671541	NA	NA	2.06007674902151	1.4154382831291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0012501 programmed cell death	-0.167638095488431	0.290513449075355	1.3721833056145	NA	NA	2.27071623411448	-0.19860712727694	NA	NA	0.00238509748874971	2.50864575101001	0.0373195656345389	0.0885848058477222	-0.380374992279269	1.23667700001795	1.16350790220809	NA	NA	NA	NA	NA	5.39148747453384	1.01141720568006	1.42956876241664	NA	NA	NA	NA	NA	NA	NA	NA	5.13459739937661	0.00130750788869111	2.29321282561243	2.2133177355853	0.374476869915796	NA	NA	NA	NA	NA	NA	NA	0.879537330673424	-0.457101047301047	0.811633084057278	1.52765116277679	0.301354373674475	-1.51029444476138	2.43286559818903	2.60793206065983	3.37484892281395	4.3355261123783	-0.0643206325891178	NA	NA	1.98583120022892	1.30126296899748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051248 negative regulation of protein metabolic process	-0.22938027253801	-0.0449677202446546	1.10527249731482	NA	NA	1.74831031645429	-1.22526607961625	NA	NA	-0.210465008582751	1.32533014719222	-0.289650658884054	-0.0908369162695457	1.85507675094761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23185821342564	0.801483328378154	NA	NA	NA	NA	NA	1.30185776060119	1.34072493717934	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.21813891315812	3.92599390980802	1.90937363916864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032269 negative regulation of cellular protein metabolic process	-0.257625764823431	-0.0398753967142551	1.11686426294614	NA	NA	NA	NA	NA	NA	-0.211428434455371	1.14512903265085	-0.210588870055933	-0.104153622706367	1.48412975700071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07539052269723	1.14208868364768	NA	NA	NA	NA	NA	1.43671662728339	1.40510969898207	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.24596376078128	4.34132532215804	2.23579531476633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009790 embryo development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.580471388059255	-0.00228301014445429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.472546833555894	0.343288508498811	-0.840354411375591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.345341777358474	3.34801569616185	0.395386417419497	NA	NA	NA	NA	NA	-0.0108838468366418	-0.180209349812195	1.19275258528253	-1.16958551848742	NA	NA	NA	NA	NA	NA	-0.48660310601144	-0.224039037783717	-0.524112873832801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008219 cell death	-0.215084529616355	0.47834524346841	1.4456775839556	NA	NA	2.67006291032544	-0.331746396858165	NA	NA	0.151055742132877	2.78689942056342	-0.0137883588006308	0.0811784822801301	0.0423295116191794	1.18399531515642	0.762023969399336	NA	NA	NA	NA	NA	5.74927600161499	1.00374955034982	1.02804350214198	NA	NA	NA	NA	NA	-0.168737877704243	0.715331092983499	7.2528609648618	4.77316072239672	-0.00665472683286826	2.61220102591054	2.01923097827234	0.432021326437005	NA	NA	NA	NA	NA	NA	NA	1.29879985539834	-0.528983972845851	1.16570830314131	1.78763012215302	0.376512379975718	-1.60971209776078	3.2170902318139	2.70607623617566	2.91542119066609	4.27655030653412	-0.112689686537847	NA	NA	2.33400491394533	1.02765446135009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048699 generation of neurons	NA	NA	NA	0.0840653613512825	0.0483513004608083	NA	NA	NA	NA	-0.888315330530001	0.0295463385839203	NA	NA	NA	-0.170682331258784	-0.862050813864888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0739315118192	0.221464479846667	NA	NA	NA	NA	NA	NA	NA	0.369699393046285	3.7224100358566	0.806132627913749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.79176800835506	-0.0655012665291495	-0.851615600114775	NA	NA	NA	NA	NA	NA	-1.07095915986239	-0.831013758958911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0036293 response to decreased oxygen levels	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.280646142655453	0.00447982902802728	0.903497069104402	NA	NA	NA	NA	NA	NA	NA	1.00314489334441	-0.208172540306995	-0.369697684722753	0.110855165854642	2.19643131914329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.155837211612333	0.257122228026209	-0.0771280145759545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.195203501597456	0.551308461249943	0.722053839707691	NA	NA	NA	NA	NA	NA	NA	NA	-0.0500222269138357	1.90424101456011	0.781698470260932	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009411 response to UV	NA	NA	NA	NA	NA	0.484308695720392	-0.790558737122037	NA	NA	NA	NA	-0.786698014460535	-0.0188134668573296	-1.53300532363335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0820757111494846	-0.172431227640033	-0.752236364015723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.561591680279553	-1.46846623897585	-3.25772936839822	NA	NA	NA	NA	NA	-0.640439920496786	-1.45625616376659	-1.05606565002974	NA	NA	NA	-0.404962008548962	-0.780895262617864	-1.49510998708361	NA	NA
GO:0001666 response to hypoxia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.20022017996928	0.00466394788393233	0.780015488290898	NA	NA	NA	NA	NA	NA	NA	0.950814191255348	-0.148623625685929	-0.489226227003116	0.119502241228362	2.05812754170191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.153231705555052	0.309503840075694	0.0565406103756128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.221885185340604	0.408704023975936	0.751956945890763	NA	NA	NA	NA	NA	NA	NA	NA	-0.121126587214505	1.56531262273344	0.443118789596363	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030182 neuron differentiation	NA	NA	NA	0.107420823024872	0.141815008757757	NA	NA	NA	NA	-0.639573984265306	-0.0669882476471186	NA	NA	NA	-0.0155443026198747	-0.952282424948752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.35318697138129	0.419594006750118	NA	NA	NA	NA	NA	NA	NA	0.36965087584655	3.89095869744459	0.710075928428204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.98601700970945	-0.0656943439926001	-0.899570773709449	NA	NA	NA	NA	NA	NA	-1.51034674921241	-0.953961964493311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070482 response to oxygen levels	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.220712380477871	0.00425453930139158	0.801298999852941	NA	NA	NA	NA	NA	NA	NA	0.846703555132883	-0.378876479156038	-0.708976434723388	0.0914439856063771	2.21668856582957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138819120610528	0.295553214968994	-0.217826618414752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.224195957654255	0.550093907968063	0.793149461033706	NA	NA	NA	NA	NA	NA	NA	NA	-0.11353089296021	1.76487912943819	0.71067624299851	NA	NA	NA	NA	NA	NA	NA	NA
GO:0022008 neurogenesis	NA	NA	NA	0.130323880793054	-0.00445342037414565	NA	NA	NA	NA	-1.06139063413505	-0.016567787849066	NA	NA	NA	-0.155521501701319	-0.718442064511173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.868785008371022	0.276692247427811	NA	NA	NA	NA	NA	NA	NA	0.278162530018363	4.00706087436153	0.761903567608153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60837927102866	-0.0407971404558233	-0.925123956050805	NA	NA	NA	NA	NA	NA	-0.964949641100258	-0.704113957588909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043618 regulation of transcription from RNA polymerase II promoter in response to stress	0.00142611995238828	0.0953102011676696	1.28882360603201	NA	NA	NA	NA	NA	NA	-0.0658750927951701	1.880869672486	NA	NA	NA	2.40951146834134	2.88334259592966	NA	NA	NA	NA	NA	0.690643502543029	-0.269282063956858	2.55508676808383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.33608559580779	0.249474552801216	-0.291109701651194	NA	NA	NA	NA	NA	NA	NA	-0.107924680103042	3.92221435416521	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.10851964160407	0.638154522767042	3.58832335336984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043620 regulation of DNA-templated transcription in response to stress	0.00087913052909831	0.0862644058207614	1.30090799419011	NA	NA	NA	NA	NA	NA	-0.0555059991767139	1.6522282926399	NA	NA	NA	2.07462799266852	2.39753450668529	NA	NA	NA	NA	NA	0.84069749846837	-0.296761545417916	3.17318576076492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.80265903398161	0.190781071144117	-0.549973451236373	NA	NA	NA	NA	NA	NA	NA	-0.0621801906812098	3.62792651497237	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.05807732819467	1.13272964630642	4.04010293079729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010941 regulation of cell death	-0.0860995029001618	0.33770841358173	1.58833579950855	NA	NA	3.18820472136895	-0.380674911071477	NA	NA	-0.06585573046437	2.44648866431349	-0.00696554326327945	0.097648876932696	1.02831730232882	1.01953071456545	1.09080654717408	NA	NA	NA	NA	NA	5.28680671616354	0.520817389268402	1.53290564686205	NA	NA	NA	NA	NA	-0.11156280988297	-0.434119751180138	6.44216559775659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.812579824311401	-0.631249224320721	1.18599021741159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83205754397334	1.14669015450248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031668 cellular response to extracellular stimulus	0.10745775029008	0.0525289433642736	0.475946581445128	NA	NA	NA	NA	0.292390585018849	0.591139543400117	-0.0905294022761398	0.646328703980798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.249441226715912	-0.013846153539028	0.35104333353701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.610414883931701	0.317512740511071	0.428778027363393	NA	NA	NA	NA	NA	NA	NA	NA	-0.150296043702379	0.508756707283712	-0.0658910909496118	-0.236921462732579	-0.142094811623385	-0.139041231885795	NA	NA	NA	NA	NA
GO:0009628 response to abiotic stimulus	NA	NA	NA	NA	NA	-0.215371873144156	0.0967558130145786	-0.0873975336322863	1.05672315785434	-0.0432880459209554	2.09759036552215	-0.351894740435891	-0.0253543148977707	0.254647043878189	NA	NA	NA	NA	NA	NA	NA	1.28221415403364	0.779849713204286	-0.214527662944565	0.164647491118405	1.9133378279962	NA	NA	NA	-0.0852672950729048	0.379368540848612	3.19640175939826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.444492037083007	1.39182496891611	1.96522557973249	0.257189451858894	0.717199438844208	0.684631370888121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.219099411961386	0.148557855797071	1.19044353514276	0.698166036932325	-0.652640918111005	1.45883404490001	NA	NA	NA	NA	NA	0.0754611854654526	1.00828802416358	0.771976420135911	NA	NA	NA	0.424448204488894	0.413519140296183	0.73593375426868	NA	NA
GO:0043067 regulation of programmed cell death	-0.0476056421397023	0.306822831974026	1.67034781219862	NA	NA	2.6884608652562	-0.170794845545817	NA	NA	-0.0161845074754518	2.42651469608951	0.0561391595935229	0.106758659168809	0.857323021675137	1.14204455807183	1.62226336801952	NA	NA	NA	NA	NA	4.77495099739711	0.570105895647023	2.01458666924464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.404892313466796	-0.680282330785353	0.739178257656371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.600815332778	1.26466291852329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009314 response to radiation	NA	NA	NA	NA	NA	0.358973456837242	0.235366820771135	-0.440020257546733	0.263226105993932	-0.0973683298491889	0.140434133226413	-0.449681841196999	-0.0201252769703903	-1.09263418236317	NA	NA	NA	NA	NA	NA	NA	0.339246781555978	0.711960269721648	-0.652528214295038	NA	NA	NA	NA	NA	-0.221153887147386	0.253175793776849	-0.305958887057102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.462132691830104	0.553236308138634	-0.285315916306454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0234448321252822	-1.19466860880289	-0.772969484877975	NA	NA	NA	NA	NA	0.0367192179699617	-0.000251833945112551	-0.0734408562097637	NA	NA	NA	0.707565300155126	-0.576755099994312	0.460127975115924	NA	NA
GO:0042981 regulation of apoptotic process	-0.0515911487076948	0.243789548152207	1.63349611695385	NA	NA	2.77570601513359	-0.0553809365264486	NA	NA	-0.0183767612886066	2.48611270185571	0.0714444701975872	0.109530609672983	1.07482535361122	1.18631029775309	1.67259261405702	NA	NA	NA	NA	NA	5.08385881825438	0.536466543552694	2.12884993966191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.442152603413182	-0.65762797647732	0.741273077563754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71151558074547	1.36407219459349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007507 heart development	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37258600854585	-0.441025044418495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.130961826194892	0.127306230817434	NA	NA	NA	NA	NA	NA	NA	-0.312891474380551	0.0896590784411662	0.177886876874804	0.0415967273498447	1.30711860426266	0.264223477119757	NA	NA	NA	NA	NA	0.0975650800080372	0.302872308502332	NA	NA	NA	NA	NA	NA	NA	NA	-0.367003648573157	-0.0265164374452436	-0.0413704464915684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009416 response to light stimulus	NA	NA	NA	NA	NA	0.841455774571402	-0.333665493584524	-0.104139260960872	-0.00885833992245048	NA	NA	0.0730221501041476	-0.0472983777644525	-0.227478184228265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0859961965792784	0.409043866966458	0.54826344808834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.158922627350512	0.334412098794656	-0.00232336425162785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.119174816193003	-0.291163918723001	-0.700547300455398	NA	NA	NA	NA	NA	0.136186933632311	-0.0580325217098833	-0.0317414586193268	NA	NA	NA	0.569785762941636	-0.380060287873105	0.109863320495248	NA	NA
